Date, Timestamp, Ticker, OptionType, Strike, Expiration, OpenPrice, HighPrice, LowPrice, ClosePrice, TotalVolume, TotalQuantity, TotalTradeCount
20150126, 10:52:44.000, AAPL, C, 118.0000, 20150130, 1.50, 1.50, 1.50, 1.50, 7.50, 5, 1
20150126, 10:52:44.000, AAPL, C, 120.0000, 20150320, 2.85, 2.85, 2.85, 2.85, 8.55, 3, 1
20150126, 10:52:45.000, AAPL, P, 110.0000, 20150130, 1.48, 1.48, 1.48, 1.48, 5.92, 4, 1
20150126, 10:52:45.000, AAPL, C, 112.0000, 20150130, 4.40, 4.40, 4.40, 4.40, 4.40, 1, 1
20150126, 10:52:45.000, AAPL, C, 114.0000, 20150130, 3.24, 3.24, 3.24, 3.24, 61.56, 19, 2
20150126, 10:52:46.000, AAPL, C, 117.0000, 20150220, 2.81, 2.81, 2.81, 2.81, 5.62, 2, 1
20150126, 10:52:46.000, AAPL, C, 110.0000, 20150220, 6.51, 6.51, 6.51, 6.51, 6.51, 1, 1
20150126, 10:52:47.000, AAPL, C, 105.0000, 20150417, 11.75, 11.75, 11.75, 11.75, 587.50, 50, 3
20150126, 10:52:47.000, AAPL, C, 117.0000, 20150130, 1.86, 1.86, 1.86, 1.86, 1.86, 1, 1
20150126, 10:52:48.000, AAPL, C, 115.0000, 20150130, 2.73, 2.73, 2.72, 2.72, 30.02, 11, 2
20150126, 10:52:49.000, AAPL, P, 108.0000, 20150220, 2.05, 2.05, 2.05, 2.05, 30.75, 15, 1
20150126, 10:52:49.000, AAPL, P, 110.0000, 20150130, 1.49, 1.50, 1.49, 1.50, 16.49, 11, 2
20150126, 10:52:49.000, AAPL, P, 110.0000, 20150220, 2.69, 2.69, 2.69, 2.69, 2.69, 1, 1
20150126, 10:52:50.000, AAPL, C, 114.0000, 20150206, 3.60, 3.60, 3.60, 3.60, 10.80, 3, 1
20150126, 10:52:51.000, AAPL, C, 120.0000, 20150130, 0.95, 0.95, 0.95, 0.95, 2.85, 3, 2
20150126, 10:52:52.000, AAPL, C, 115.0000, 20150206, 3.12, 3.12, 3.12, 3.12, 3.12, 1, 1
20150126, 10:52:52.000, AAPL, C, 113.0000, 20150130, 3.75, 3.75, 3.75, 3.75, 22.50, 6, 1
20150126, 10:52:54.000, AAPL, P, 110.0000, 20150130, 1.50, 1.50, 1.50, 1.50, 7.50, 5, 1
20150126, 10:52:54.000, AAPL, C, 120.0000, 20150130, 0.94, 0.94, 0.94, 0.94, 7.52, 8, 1
20150126, 10:52:58.000, AAPL, C, 135.0000, 20150717, 2.30, 2.30, 2.30, 2.30, 13.80, 6, 1
20150126, 10:52:59.000, AAPL, C, 114.0000, 20150130, 3.20, 3.20, 3.20, 3.20, 9.60, 3, 1
20150126, 10:53:03.000, AAPL, C, 111.4300, 20150417, 7.65, 7.65, 7.65, 7.65, 7.65, 1, 1
20150126, 10:53:03.000, AAPL, C, 115.0000, 20150515, 6.89, 6.89, 6.89, 6.89, 6.89, 1, 1
20150126, 10:53:03.000, AAPL, P, 102.0000, 20150130, 0.29, 0.29, 0.29, 0.29, 48.72, 168, 3
20150126, 10:53:03.000, AAPL, P, 101.0000, 20150130, 0.23, 0.23, 0.23, 0.23, 38.64, 168, 3
20150126, 10:53:04.000, AAPL, C, 115.7100, 20150417, 5.35, 5.35, 5.35, 5.35, 5.35, 1, 1
20150126, 10:53:05.000, AAPL, C, 140.0000, 20150717, 1.64, 1.64, 1.64, 1.64, 9.84, 6, 1
20150126, 10:53:05.000, AAPL, C, 150.0000, 20150220, 0.05, 0.05, 0.05, 0.05, 3.35, 67, 1
20150126, 10:53:07.000, AAPL, C, 119.0000, 20150220, 2.09, 2.09, 2.09, 2.09, 6.27, 3, 3
20150126, 10:53:07.000, AAPL, P, 113.0000, 20150130, 2.60, 2.60, 2.60, 2.60, 5.20, 2, 1
20150126, 10:53:07.000, AAPL, C, 115.0000, 20150206, 3.10, 3.10, 3.10, 3.10, 3.10, 1, 1
